,Comment,timestamp,sentiment,sentiment_label,year_month,HF_Sentiment,HF_Score_Confidence
1460,"Why did you edit the feed? You cut out many important moments, especially several of Trump's flubs. Trump lied about thinking global warming is a Chinese hoax, and you edited that lie out completely. Why?",2016-09-27 09:58:59+00:00,-0.5803,Negative,2016-09,NEGATIVE,0.9994853734970093
1461,"She did a good job keeping her focus even though he kept interrupting her. He looked like an ass (fyi, I went into this completely neutral... I don't care for either of them)",2016-09-27 09:38:17+00:00,-0.2796,Negative,2016-09,NEGATIVE,0.9993509650230408
1462,Hillary is so scripted and fake it makes me sick.  Not an honest bone in her.  I hope trump wins and puts an end to these corrupted Clintons.,2016-09-27 09:35:44+00:00,-0.4148,Negative,2016-09,NEGATIVE,0.9994798302650452
1463,Donald J. Trump will be next president of USA.,2016-09-27 09:35:09+00:00,0.0,Neutral,2016-09,POSITIVE,0.9935857653617859
1464,"Ok. So I missed the debate because of work, went on Twitter after it was over, and got the impression Hillary won. Now that I've watched the whole thing, I'm sitting here wondering... ARE YOU PEOPLE CRAZY??? He totally won, she was so rehearsed and fake, as if she was reading the answers from somewhere. He was classy, cool and collected, made incredibly good points, and most importantly, made sense.",2016-09-27 09:32:53+00:00,0.9031,Positive,2016-09,POSITIVE,0.9929569959640503
1465,Trump speaks💩and👹and👋🏻👌✊🏻👋🏻,2016-09-27 09:26:08+00:00,0.9106,Positive,2016-09,POSITIVE,0.9987505674362183
1466,wooow daaaamn she is smart,2016-09-27 09:18:44+00:00,0.4019,Positive,2016-09,POSITIVE,0.9976346492767334
1467,He's such a slimy prick,2016-09-27 09:12:57+00:00,-0.34,Negative,2016-09,NEGATIVE,0.9992462396621704
1468,"I find it mindblowing that, after watching this, people still support Trump.",2016-09-27 08:58:19+00:00,0.4019,Positive,2016-09,NEGATIVE,0.9981561303138733
1469,"WTF was that at 53:50 - 54:05 and why are they clapping?! He did an argumentation and then she made such a pointless statement... I am not for Trump and not for Hillary, either but today I thought that Trump had more valuable arguments then Hillary.",2016-09-27 08:55:01+00:00,-0.3478,Negative,2016-09,NEGATIVE,0.9995019435882568
1470,what's needed also is there Must be a Law passed that all companies should have a set shift . twelve Hour shifts eliminated swing shift eliminated it takes a toll on allot of people it's Not worth the risk on your health,2016-09-27 08:34:48+00:00,0.0382,Neutral,2016-09,NEGATIVE,0.9923714399337769
1471,"Both of them (especially Trump) are complete and utter idiots, not to mention lying dishonest manipulators! your are all f***ed

good luck!",2016-09-27 08:12:28+00:00,0.6767,Positive,2016-09,NEGATIVE,0.9994145631790161
1472,"by hey great show , i know those who run the country and the world are anonymous so ... cool puppets , we're hopeless .",2016-09-27 08:09:50+00:00,0.5688,Positive,2016-09,POSITIVE,0.998561441898346
1473,NAFTA has got to go. He has my vote.,2016-09-27 07:52:02+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9954995512962341
1474,"Supercallafragalisticexbebraggadocious, come on now someone buy him a dictionary.",2016-09-27 07:47:12+00:00,0.0,Neutral,2016-09,POSITIVE,0.983205258846283
1475,whether it's 6 or 5 but it looks like it's 6,2016-09-27 07:46:42+00:00,0.5023,Positive,2016-09,POSITIVE,0.988052487373352
1476,I want to get paid every time Trump says (Tremendous) By the end of this election I'll be rich.,2016-09-27 07:27:58+00:00,0.5994,Positive,2016-09,NEGATIVE,0.9943225383758545
1477,".Just finished watching the debate between Hillary Clinton and Donald Trump. As far as the Debate goes, Hillary did a better job. She has more experience, and better diplomatic skills in expressing herself. But her long experience has shown that she has not done a pristine job throughout her long political experience.
Donald Trump is a breath of fresh air: His action oriented temperament points to some much needed fresh air in American politics - which has been stagnant and stale over the last several years!
American public is fed up with the no-good-progress policies of the last two decades! Personally, I am looking for a change; even if it will not be smooth and seeming comfortable... !!!I would like to believe that someone will think about the fate and future of the peoples and the world ...although I do not believe anyone..but my vote for Tramp",2016-09-27 07:22:56+00:00,0.9571,Positive,2016-09,POSITIVE,0.9984656572341919
1478,"1:14 Trump to Clinton ""You were there when ISIS was a little infant, and now they are in 30 countries... and you are going to stop them?  I don't think so""  I guess it depends on what your priorities are.  If you are all PC then you probably buy into the whole temperament argument.  And you prefer refinement, wordsmithing, politeness, and all that.  But if you are concerned about the economy, national security, stopping ISIS, taking care of Vets, rebuilding a strong military and intelligence.  Then I think the choice is pretty clear.  IF you want someone who knows how to put on a ""mask"" or ""facade"" on  and step in front of a camera without too much passion or emotion - but your are okay with terror attacks on US soil, the rising national debt, The wide open southern border, and a weak military and intelligence, then Hillary is your girl.  But remember this is the campaign, and a nationally televised debate.  After she wins she will not put in as much effort on that ""facade"".  Its fake anyway.  Polished politician I will give her that.  She is good at speaking well, but very little substance.  Just words then, ""see you in 4 years"".",2016-09-27 07:17:05+00:00,0.9561,Positive,2016-09,NEGATIVE,0.9985150694847107
1479,"All questions was in favor of Clinton - but it was a 50/50 anyway - 
which shows how strong Trump is. LIke, where were the question on 
immigration ? Where were the question on Clintons emails and the Clinton
 Fundation ?",2016-09-27 07:00:17+00:00,0.8723,Positive,2016-09,POSITIVE,0.9944899082183838
1480,I dont like Hillary at all but she crushed him,2016-09-27 06:53:21+00:00,-0.6434,Negative,2016-09,NEGATIVE,0.998935878276825
1481,"very small loan = millions of dollars
pays no taxes because he is smart
Doesn't pay workers, maybe they didn't do a good job.

You like this guy? He is not one of you. He is the 1% and intends to do nothing unless it benefits corporations and big busines, not YOU.",2016-09-27 06:47:29+00:00,-0.0757,Negative,2016-09,NEGATIVE,0.9993374943733215
1482,So glad I'm not voting for either of them. There is other options.Gary Johnson,2016-09-27 06:41:48+00:00,0.5095,Positive,2016-09,NEGATIVE,0.9994847774505615
1483,"THE DEBATE: 
Drudge 152,959 votes 80% Trump
Time 805,611 votes 59% Trump
CNBC 386,527 votes 60% Trump",2016-09-27 06:41:26+00:00,0.0,Neutral,2016-09,POSITIVE,0.9973898530006409
1484,"although a lot of people hate Hillary, you can't lie she 100% annihilated Trump here. Regardless of whether she is lying or not Trump looks so silly right now just repeating himself ""were going to create jobs"" is repeated so many times and it's a BORE! But to be honest no seem to be an ideal candidate, both liars... Good luck America🙈🙈🙈",2016-09-27 06:20:51+00:00,0.8545,Positive,2016-09,NEGATIVE,0.9971924424171448
1485,If trump wins it will be the second biggest achievement since brexit.,2016-09-27 06:07:52+00:00,0.5719,Positive,2016-09,POSITIVE,0.9985835552215576
1486,More CLINTON LIES AND DECEIT,2016-09-27 05:47:34+00:00,-0.8198,Negative,2016-09,NEGATIVE,0.9994471669197083
1487,#HillaryforPrisoner,2016-09-27 05:41:40+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9915061593055725
1488,rediculous    protect your own neighborhood  police arent gomg to be there for 30 min at least when we give up our own saftey to alow government to keep us safe we will never be safehilary is a lieing shill  for wall street and the globalists that multi billion dollae foundation over half of which is straight out stolen look at the hatiian and philopine nations,2016-09-27 05:18:29+00:00,0.4939,Positive,2016-09,NEGATIVE,0.9994015693664551
1489,Why is Trump totally on the defensive.,2016-09-27 05:16:28+00:00,0.0935,Positive,2016-09,NEGATIVE,0.9994332194328308
1490,God it's like she's arguing with her child,2016-09-27 04:53:27+00:00,0.1531,Positive,2016-09,NEGATIVE,0.999461829662323
1491,They look like a couple,2016-09-27 04:42:20+00:00,0.3612,Positive,2016-09,POSITIVE,0.9921784400939941
1492,I felt sorry for Trump. He couldn't find his ass with both hands and four flashlights. He's way out of his league.,2016-09-27 04:20:52+00:00,0.3716,Positive,2016-09,NEGATIVE,0.9994091987609863
1493,Why the edits and cuts? Dont call it the full if its not,2016-09-27 04:17:36+00:00,-0.296,Negative,2016-09,NEGATIVE,0.9994737505912781
1494,"Guys Check out this funny trump vid  WATCHED 0:31 
What Donald Trump's Sniffles Sound Like In Debate #1",2016-09-27 04:16:32+00:00,0.7073,Positive,2016-09,POSITIVE,0.998273491859436
1495,This debate cost Trump the election.,2016-09-27 04:05:18+00:00,0.0,Neutral,2016-09,NEGATIVE,0.9987525939941406
1496,HOW DID BERNIE NOT WIN!,2016-10-26 23:01:27+00:00,-0.521,Negative,2016-10,NEGATIVE,0.9984349608421326
1497,go hilary,2016-10-26 21:23:28+00:00,0.0,Neutral,2016-10,POSITIVE,0.9964452385902405
1498,but ur opinion matters as well,2016-10-24 03:34:00+00:00,0.4215,Positive,2016-10,POSITIVE,0.995122492313385
1499,"she's trash.wake up ,don't vote for the hill ob agenda ,she will finish destroying our country.vote trump / Pence for any hope for our country ,or you will end up bowing down to the Islamic  Devils.",2016-10-12 05:50:55+00:00,-0.6597,Negative,2016-10,NEGATIVE,0.9994547963142395
1500,THE ONLY WAY THE ECONOMY WAS RESCUED  DURING PRES OBAMA'S ADMINISTRATION WAS BY THE PRINTING OF MONEY  BY THE FEDERAL RESERVE AHEAD OF ASSETS TO BACK IT UP AND PERFORMANCE HANDLING OF NEIGHBORING COUNTRIES  FACED WITH AN ENTIRE 2 TERMS OF CONSTANT WARRING WITH A NON-SUPPORTIVE CONGRESS IN ALL MATTERS ON THE JOB AND CONTRADICTING  RELATIONS WITH OTHER COUNTRIES THAT WENT TO A DOWNHILL CONDITION.OF MUTUAL RESPECT..,2016-10-10 04:33:19+00:00,0.608,Positive,2016-10,NEGATIVE,0.9987404942512512
1501,Canada is Bernie Sanders's paradise. Universal health care? $15 minimum wage?,2016-10-08 19:35:43+00:00,0.8299,Positive,2016-10,POSITIVE,0.9943417310714722
1502,"I came back to see the kind of answers lester gave hillary and how he responded to bernie,i have no idea who the other guy is.Just watch and listen to how he gives hillary easy responses and how he attacks bernie on what hillary says,No wonder they wanted lester for a presidential debate.bernie should have never signed on with hillary really let his people down.I wonder if the so called basement dwellers will really vote for a crooked hillary ????",2016-10-06 19:25:14+00:00,-0.5752,Negative,2016-10,NEGATIVE,0.9994969367980957
1503,Hillary is horrible I wish Bernie won I'm going with Trump sorry Hillary your nothing but a corrupt politician that will say anything and you have been caught in to many lies!,2016-10-02 05:10:33+00:00,-0.4926,Negative,2016-10,NEGATIVE,0.9994775652885437
1504,#trump all the wayy boii,2016-09-28 15:25:16+00:00,0.0,Neutral,2016-09,POSITIVE,0.9978609681129456
1505,http://topdocumentaryfilms.com/the-new-clinton-chronicles/,2016-09-28 05:47:52+00:00,0.0,Neutral,2016-09,POSITIVE,0.980381190776825
