,Comment,timestamp,sentiment,sentiment_label,year_month
2582,why has this video been edited? Some of the bigotry by trump was cut out. I watched the real thing on TV last night,2016-09-27 22:15:45+00:00,-0.2732,Negative,2016-09
2583,"Trump
wins",2016-09-27 22:05:33+00:00,0.5719,Positive,2016-09
2584,"Hillary, remember ur self proclaimed mentor Robert Byrd? He was a KKK recruiter! You support countries that believe oppressing and raping women is ok. They kill gay's, yet u support and take their money.  Still u want to try and call Trump a racist bigot? More left wing propaganda. Hillary you make me sick.",2016-09-27 21:39:54+00:00,-0.9434,Negative,2016-09
2587,"I somewhat  hope Trump wins, so America learns its lesson. Seriously... What a shitshow",2016-09-27 21:18:07+00:00,0.6534,Positive,2016-09
2588,"17:07 secs in and Trump is such a bully almost child like . Once again the one that yells the loudest is right and must be heard! Shame , I was vouching for him for still being around. He's DONE!",2016-09-27 20:46:25+00:00,-0.6871,Negative,2016-09
2589,@ 32 minutes - Trump's right.  You learn more from financial disclosure than from tax returns.,2016-09-27 20:36:08+00:00,0.0,Neutral,2016-09
2591,The difference between Hillary and the teacher on Charlie Brown is that I could actually understand the teacher.,2016-09-27 20:01:30+00:00,0.0,Neutral,2016-09
2592,"Wtf, is fox cutting out parts to make Trump look better? 12:40",2016-09-27 19:54:10+00:00,-0.34,Negative,2016-09
2593,Her smile is so unnatural and disgusting!,2016-09-27 19:49:46+00:00,-0.3518,Negative,2016-09
2594,I am sure thrump he will win this election,2016-09-27 19:46:34+00:00,0.7269,Positive,2016-09
2595,So happy to be Canadian :),2016-09-27 19:32:08+00:00,0.7902,Positive,2016-09
2596,"I'm not american but I think the whole world was expecting to watch this debate. I've lost my faith for politicians but I think every person with a little bit of intelligency and some common sense and also a bit of sense of humanity is compelled to pick a side here. Trump is an insult and you americans would be crazy to vote for him to be your president. All I see is a self centered individual who's priority is keeping save his interests in the near future and solidifying his power as an entrepreneur and the power of his  wealthy fellows.
The only concrete plan he talked about was to cut taxes to the already wealthy entrepreneurs and if that is a good plan.... well, I don't wanna know the rest.
I've heard like 20 times ""Law and order"" but he didn't elaborate any other plan of his.
Hillary is a lady and she is very elocuent and I would definitely vote for her. Unfortunately she also has a long history behind with ups and downs.
I had the impression that she could have gone more aggressively but she was just being extra careful not to unleash the b***h out of Trump.
That must be very frustrating!
but hey! she's all you've got!",2016-09-27 19:25:03+00:00,0.8956,Positive,2016-09
2597,"It's not in this clip, but after the debate, the stone expressions on all the Trump kid's faces was pure contrast to Clinton's family.  And then he blamed the mic!  Sorry Don, it worked fine and caught all your sniffling and interrupting.",2016-09-27 19:06:47+00:00,-0.7574,Negative,2016-09
2598,"Fact Check:
http://www.npr.org/2016/09/26/495115346/fact-check-first-presidential-debate?live=1",2016-09-27 19:04:43+00:00,0.0,Neutral,2016-09
2599,Who's won? Who's next? You decide!,2016-09-27 19:02:52+00:00,0.6544,Positive,2016-09
2600,"I've watched this three times now, studying Clinton and she's said absolutely nothing. It's all waffle and hot air, vague promises, with no meat on the bones, personal attacks and it terrifies me that this verbose and vacuous woman could actually run America without explaining one policy should terrify everybody. It's all tick box propaganda, I 'can't believe the American population keep falling for this twaffle.",2016-09-27 18:45:19+00:00,-0.9081,Negative,2016-09
2601,"So, he will prevent the interest raise, and then give tax breaks to billioners (of'course, he will do it solely for his own sake) and make HIMSELF great again, refuse to raise the minimum wage (of'course, because he will not benefit from it), then he will go to Middle East and ""steal their oil"", and then (instead of communicating with different religious communities) he will continue his bigotry which will result in increased extremism in the US, because extremism on one side (from Trump in this case) incites more extremism on the other side (among the people who will be bullied by Trump). Finally, when he realizes that the presidency is not his playground, he will organize a beauty contest!",2016-09-27 18:31:31+00:00,0.3425,Positive,2016-09
2602,"400 million people , the biggest military/economic power of the world and this is what you have to offer , two clowns fighting each others instead of figuring out real solutions to the problems of America and the world.",2016-09-27 18:25:21+00:00,-0.5423,Negative,2016-09
2603,20:46 Owned,2016-09-27 18:19:15+00:00,0.0,Neutral,2016-09
2604,TRUMP 2016.,2016-09-27 17:53:26+00:00,0.0,Neutral,2016-09
2605,Barry Goldwater- Hillary was for segregation,2016-09-27 17:50:19+00:00,0.0,Neutral,2016-09
2606,61% Trump -- 39% Clinton Final election results.,2016-09-27 17:48:32+00:00,0.0,Neutral,2016-09
2607,"(10:55) In 2006 Trump wanted the housing market to collapse: ""I sort of hope that happens, because then people like me would go in and buy like crazy, you can make a lot of money.""  The collapse left millions of people's livelihoods in shreds, and, in this debate, Trump's 'presidential' response to profiteering from millions of US civilian tragedies: ""That's called business, by the way."" 

(30:00) Trump believes that because he pays no tax (yup, he pays NO tax), that makes him ""smart."" 

(34:10) He justifies not paying any tax by claiming his tax dollars would only ""be squandered"". 

(1:09:05) Trump believes that the USA should have taken all of Iraq's oil, ""I've been saying for a long time... we should have taken the oil."" This would have been seen as an act of imperialist aggression, against which the free world would have been forced to act. Yup, the world would either have invoked sanctions against, or declared war upon the USA. 

(1:23:00) Trump invites China to invade North Korea. North Korea has both a nuclear capability and a mad leader. 

Is anybody actually listening to what this maniac is saying?",2016-09-27 17:31:16+00:00,-0.9575,Negative,2016-09
2608,He won't spend 11 hours testifying ...he is not a criminal,2016-09-27 16:59:06+00:00,0.4168,Positive,2016-09
2609,"I watched this as objectively as I could. As far as I could tell Hillary lost the first 24 minutes. What she needs to make Trump and wealthy people like Trump answer is this: even if wealthy corporations are given tax breaks for not shipping jobs overseas, are those corporations going to pay American workers fair workers with benefits once given tax incentives? It won't matter if jobs are not being shipped overseas but those corporations don't create NEW JOBS! The tax breaks for the companies won't matter if American workers are not given full-time hours, fair pay, and benefits because the company owners are buying yachts, private jets, strippers, third vacation homes, etc.

But folks saying Clinton lost this debate either didn't watch all of it or if they did they didn't process his answers well. Trump blew this debate. You don't win debates by agreeing with your opponent several times, which he did when it seemed he didn't know what else to say. Or he made bizarre comments, ""Could be Russia, could be China, could be some 400 pound guy on his computer?"" WTH?

Two, in terms of the airports being nicer in China. China is not exactly a great model of economic development for America to follow. The airport is newer at the expense of China's poorer citizens. That's common sense.

Three, it's abhorrent that he won't release his tax returns when he can under audit!  It's abhorrent that he brags about not paying federal taxes when if anyone else did that, they're wages would be garnished.

He admits to stiffing his contractors - he's stiffed his lawyers! - and brags about it during this debate. ""They didn't do a good job."" Hundreds of people, Trump? Yet, he will bring jobs to America. He hasn't even paid the people that put up his drapes in his buildings!

""Frisk and search"" was deemed unconstitutional and mostly Hispanics and blacks were targeted. Period. There are bad people in the Hispanic and Black community out there, just like there are in any community, and those individuals should be locked up, but every Black person in the Black community doesn't deserve to be frisked and search at a cop's will.

Hillary spoke of criminal justice reform. All Trump barked about was backing up the cops. All Black and Hispanic neighborhoods are not cesspools of crime and not all Black and Hispanic neighborhoods are as tragic as Trump are making them sound. For him to state that, it's racist and it gives Black people who go to work, go to school, buy their groceries, and mind their business sound like fictional characters. 

Also, Trump insults Hispanics too often. You can't insult the largest ethnic group in this country - Hispanics - and count on them to vote for in November. Doesn't work like that. And his assertion, ""I think I developed a very, very good relationship with the African-American community"" is laughable. Blacks are the second biggest minority group in this country and all but the most stalwart Black Republicans will be voting for Hillary this November. 

It is a mathematical certainty that Trump will lose the popular vote in November. His only shot may be the electoral college vote.",2016-09-27 16:40:20+00:00,-0.9739,Negative,2016-09
2610,Cyber attacks would be a HUGE problem for Hillary since she likes using unsecured servers for classified government information. She says it will be a huge problem assuming that she will win.,2016-09-27 16:26:23+00:00,0.2577,Positive,2016-09
2611,"Stop listening to these fools, start listening to Christopher bollyn and really WAKE UP!!",2016-09-27 16:08:14+00:00,-0.717,Negative,2016-09
2612,If trump heavy breathes when he's talking one more time lol,2016-09-27 16:03:57+00:00,0.4728,Positive,2016-09
2613,"Trump needs power and money because his business went bad recently, that's why he has not released his tax return. His hope is becoming president by fooling some ignorant Americans",2016-09-27 15:49:38+00:00,-0.6597,Negative,2016-09
2614,"All I heard was more of Hillary Clinton lying - when her lips move she is lying !
Hillary for PRISON",2016-09-27 15:38:45+00:00,-0.9027,Negative,2016-09
2615,"Quips Trump MUST use in next debate....-That may fly in Benghazi, but not here, Hillary.-I'll smoke a cigar over that one, Hillary.-Why don't you email that one to the American people, Hillary.-That idea looks like a bouquet of flowers, but it really stinks.-Gee, Hillary, that idea really sound like genuine charity and caring.-There you go again, Hillary, stumbling over yourself.-Hillary, you're jumping around like a blooming kangaroo in Sydney.-There's an idea worth $750,000 on your husband's lecture circuit.-Quit trying to bleach what I'm saying, PLEASE!-America will have a woman President and I'll vote for her, but there's women and there's Medusa.-I guess there a point to your story Hillary, but I swear I'd need a monocle to see it.-I'll release my tax return when the IRS does and given that your biggest supporter, Obama is still President and we saw what the IRS did to the Tea Party, I promise the American people that I will release my tax returns the morning after you release the 30,0000 emails you destroyed.  If you didn't keep a copy ask Wikileaks for a copy before Nov. 2.-I will reinstate Glass-Steagall, the repeal of which  your husband failed to veto in 1999 opening the nation to the rape of the big banks and Wall Street and Greenspan's ""put"" which was a big ""POOT!"".  I'll turn back NAFTA and GATT which H. Ross Perot was absolutely correct in telling us was the giant sucking sound of our jobs flying essentially to slave states overseas and in Mexico, with the effects essentially covered over by the diversion of the sub-prime lending, housing bubble based on lunacy and all followed by a second good raping, the 2008 bailout.  You think the average America worker was responsible for the housing bubble?  They were too busy working and with too few resources to create that carrot-on-a-string.  We're both from New York where Tammany Hall flourished, and yes, businessmen snatch up broken dreams for resale, but this is the USA, Hillary, and the USA isn't for sale.  Hear me, now Hillary.  The USA IS NOT FOR SALE! We're talking about our home and I pledge my future as President to making America great again by plugging holes in our leaky roofs and our ship of state.",2016-09-27 15:38:17+00:00,0.9545,Positive,2016-09
